"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"TCONS_00031675",0.189910765909466,0.218214774290203,1.71830972508823,34.8508623840968,1,4.61838468814394,6.97017247681936,0.0229016418935726,6.94727083492579,2.52378456019064,6.94727083492579
"TCONS_00033501",0.190028828007094,0.21829519554268,1.71739409494629,2.05511345787916,1,8.25948937170319,0.41102269157583,0.00709892828349251,0.403923763292339,0.189545723992125,0.403923763292339
"TCONS_00061641",0.190375467890495,0.218638087933924,1.71470955741771,30.6990250855813,1,4.21796835252274,6.13980501711626,0.561272232075961,5.5785327850403,3.51931329576759,5.5785327850403
"TCONS_00052541",0.190701245712339,0.218956853800185,1.71219177471858,13.0513354271282,1,2.86139122773146,2.61026708542563,0.539256363098769,2.07101072232687,6.17599750710837,6.17599750710837
"TCONS_00021849",0.190945146166356,0.219126082573016,1.71031006445035,28.8575527722662,1,4.03679210487725,5.77151055445323,0.118478711581566,5.65303184287167,4.02438957555081,5.65303184287167
"TCONS_00060872",0.190934423590878,0.219126082573016,1.7103927309991,54.4023179822533,1,2.10674759709,10.8804635964507,0.719697665633056,10.1607659308176,6.050960015381,10.1607659308176
"TCONS_00047346",0.191196669643902,0.219359291776897,1.70837247599285,40.270836218979,1,4.97082205281305,8.0541672437958,0.170203545832939,7.88396369796285,1.79269284559318,7.88396369796285
"TCONS_00046826",0.191262888435288,0.219379837429817,1.70786285992626,4.26222645789531,1,5.33318752879844,0.852445291579063,0.83391890538103,0.0185263861980329,1.15589810501114,1.15589810501114
"TCONS_00034609",0.191319806394065,0.219389707281679,1.70742498702048,3.13553189320171,1,6.32705392949094,0.627106378640342,0.0834194419953569,0.543686936644985,0.442582787552189,0.543686936644985
"TCONS_00006904",0.191538737418784,0.219540023786973,1.70574215449653,15.0639681067716,1,2.66818413992657,3.01279362135432,0.779495562265683,2.23329805908864,6.26357656502333,6.26357656502333
"TCONS_00023399",0.191547582964983,0.219540023786973,1.70567420960946,2.34975049239838,1,5.13461138753934,0.469950098479675,1.27011946971397,-0.800169371234292,1.47791988023844,1.47791988023844
"TCONS_00020052",0.191811332648398,0.219786843693257,1.70364996197045,19.8836186143844,1,3.23592328937118,3.97672372287688,1.3729840208727,2.60373970200417,5.78384426515145,5.78384426515145
"TCONS_00050672",0.191895355290068,0.219827650951614,1.70300578034366,4.95409826625142,1,4.64559240504656,0.990819653250283,2.66846081436534,-1.67764116111506,2.465557145257,2.465557145257
"TCONS_00021189",0.192236859973237,0.22016332437288,1.70039092968127,41.3933387124758,1,4.51362212166619,8.27866774249516,0.905593330320225,7.37307441217493,2.76051876774574,7.37307441217493
"TCONS_00003712",0.192854329477364,0.220790689534889,1.69567679847188,4.68110309406978,1,4.58762604680244,0.936220618813956,1.87877473164628,-0.942554112832325,2.59125695927956,2.59125695927956
"TCONS_00049147",0.192881890637504,0.220790689534889,1.69546679123688,14.5414188845358,1,3.78696309309988,2.90828377690716,0.939568011941131,1.96871576496602,4.70789932129347,4.70789932129347
"TCONS_00061765",0.19325088157824,0.221157321886792,1.6926585701407,0.732974718994742,1,6.80944301365716,0.146594943798948,0.00160050269392551,0.144994441105023,0.321203298787534,0.321203298787534
"TCONS_00027922",0.193504747809077,0.221392053363824,1.69073014614089,3.68430715007129,1,5.64642195138136,0.736861430014257,0.606811549809446,0.130049880204812,0.806584696134283,0.806584696134283
"TCONS_00060334",0.19388686808702,0.221773367250166,1.6878330443198,27.1716825492534,1,4.01361691894965,5.43433650985068,0.0214037171315182,5.41293279271916,4.08947506511134,5.41293279271916
"TCONS_00013924",0.194437132687531,0.222346768958468,1.68367283848924,1.4087277439301,1,5.09731410790366,0.281745548786021,1.77524438116442,-1.4934988323784,1.54625660007311,1.54625660007311
"TCONS_00004211",0.196799102286158,0.22499111870127,1.66597065540919,5.0670800924328,1,5.84161930296314,1.01341601848656,0.0268014286953536,0.986614589791207,0.667566040228752,0.986614589791207
"TCONS_00043149",0.197183697190367,0.22537406718889,1.66311180683321,1.33668087345806,1,7.74134232934199,0.26733617469161,0.000526945365010456,0.266809229326601,0.21660538911615,0.266809229326601
"TCONS_00029792",0.197634974569995,0.225736163722451,1.65976560351818,0.841175064988318,1,7.76616807152059,0.168235012997664,0.000876219414458074,0.167358793583205,0.215085377661297,0.215085377661297
"TCONS_00061228",0.197574648656229,0.225736163722451,1.66021239869578,4.84058800899109,1,6.47152700935105,0.96811760179822,0.152965064756526,0.815152537041693,0.398540319705097,0.815152537041693
"TCONS_00067380",0.1976496337724,0.225736163722451,1.65965705640177,23.2814503216153,1,4.6962251349824,4.65629006432306,1.53892883605146,3.1173612282716,2.36091236725062,3.1173612282716
"TCONS_00033551",0.19801181588597,0.226092948438067,1.65697819785549,41.7515631448898,1,1.76165863321418,8.35031262897797,0.826376547604934,7.52393608137303,5.59495789225397,7.52393608137303
"TCONS_00051562",0.198071729372899,0.226104505551114,1.65653560529302,15.4809548265115,1,3.95716374877171,3.0961909653023,0.557537270498892,2.5386536948034,4.24739350401193,4.24739350401193
"TCONS_00002540",0.198782179490123,0.226858476266562,1.65129931586226,1.27492573746623,1,6.2724801055302,0.254985147493246,0.00177576279592436,0.253209384697321,0.461894212505535,0.461894212505535
"TCONS_00033498",0.199865744618215,0.228037775455104,1.6433551827131,0.920091063697808,1,6.78110234652567,0.184018212739561,0.0318305008167589,0.152187711922803,0.326835156740624,0.326835156740624
"TCONS_00018335",0.200068772842786,0.228212081758124,1.64187231268315,0.902696293992911,1,7.1254805565037,0.180539258798583,0.00075691481686799,0.179782343981714,0.272859439623461,0.272859439623461
"TCONS_00065627",0.201126295819052,0.229360750706759,1.63417690580644,8.77648445669509,1,5.91954737117095,1.75529689133902,0.0302382638905053,1.72505862744851,0.622049872202611,1.72505862744851
"TCONS_00051103",0.201614316322997,0.229859555717481,1.63064169334525,47.5858412857153,1,1.96279680111808,9.51716825714306,0.663506607354366,8.85366164978869,5.88838230682081,8.85366164978869
"TCONS_00065956",0.201765673984007,0.229974378905968,1.6295473055583,0.566212274653608,1,7.51744915709687,0.113242454930721,0.000631869800703265,0.112610585130018,0.232377512500789,0.232377512500789
"TCONS_00032679",0.202442084781035,0.230687454702805,1.62466831205894,1.55358151165806,1,6.32294598860129,0.310716302331611,0.529008102571849,-0.218291800240238,0.443979104059313,0.443979104059313
"TCONS_00019420",0.202547688896877,0.230749888429683,1.62390831474776,33.9434335022398,1,4.5055594244862,6.78868670044796,0.304861704497883,6.48382499595008,2.77953145111849,6.48382499595008
"TCONS_00050540",0.202645570934177,0.230803495764259,1.62320430709794,29.8977946209145,1,1.9795567288364,5.97955892418289,1.35437712308388,4.62518180109901,5.90942374889905,5.90942374889905
"TCONS_00046709",0.203392064531793,0.231595628144151,1.61784835786927,25.4149280373874,1,3.6076613280891,5.08298560747749,0.658565799806457,4.42441980767103,5.13769308545163,5.13769308545163
"TCONS_00063362",0.203627851353514,0.231805984707021,1.61616144271474,33.4569198794232,1,4.18967069876953,6.69138397588465,0.0137276597582594,6.67765631612639,3.59712348631177,6.67765631612639
"TCONS_00061353",0.204911471547005,0.233208769998735,1.60701810596795,41.3007647170255,1,5.14679990194944,8.26015294340509,0.0150597778089569,8.24509316559614,1.45608092700591,8.24509316559614
"TCONS_00035016",0.204969266197674,0.233216095666158,1.60660801965471,1.29164316339522,1,6.41836403067737,0.258328632679044,0.00995449316878805,0.248374139510256,0.413689581987596,0.413689581987596
